,area,perimeter,physiological_length,physiological_width,aspect_ratio,rectangularity,circularity,mean_r,mean_g,mean_b,stddev_r,stddev_g,stddev_b,contrast,correlation,inverse_difference_moments,entropy,filename
0,926059.0,3803.247153520584,1096,1144,0.958041958041958,1.3539353324140255,15.619619171956026,40.510458854166664,52.43535,22.696131770833333,46.802375585049475,57.36672997371823,34.73923800730911,37.7231452040142,0.997285805528184,0.6137831413147954,6.498841583644829,1381.jpg
0,710008.5,3422.3039441108704,914,1066,0.8574108818011257,1.372270895348436,16.49580855141427,33.30727604166667,39.523628125,24.176934375,46.02592552003583,52.94596573436963,37.03480853447572,57.89487501946197,0.9953382537730905,0.6844586602625297,5.249343623701898,1382.jpg
0,613159.0,3151.8846751451492,876,978,0.8957055214723927,1.3972362796599251,16.20195904392636,24.0781015625,29.6933875,16.1776125,38.82856598026039,45.3581251016086,30.744336278001576,55.582192018957585,0.9959510775620075,0.7248453777526292,4.651282497436305,1383.jpg
0,615209.5,3176.823706507683,816,1024,0.796875,1.3582104957742038,16.404507508790438,28.720853125,34.40828333333334,20.3459171875,44.380899008625825,51.40604934136047,35.30178616449256,49.365725559248446,0.9957860601074274,0.7215368289314698,4.698208312786237,1384.jpg
0,823395.0,3612.879623413086,1000,1131,0.8841732979664014,1.3735813309529448,15.852536356515987,29.249947395833335,38.909582291666666,16.172408333333333,39.233890533612424,48.500429826837824,30.312454439002423,54.85568978166826,0.996660294854498,0.6427936424151598,5.996044110666617,1385.jpg
0,722847.5,3417.2745068073273,992,1022,0.9706457925636007,1.4025420299579094,16.155226454923426,28.919259375,35.000648958333336,23.438185416666666,40.66826929962073,47.04170780846701,35.672478081834356,64.97376944849115,0.9955104571505315,0.6791909611816849,5.336547269610623,1386.jpg
0,756443.0,3568.2420930862427,1113,1045,1.0650717703349282,1.5375712380179338,16.831871846090838,37.23421458333333,43.26315208333333,28.13085625,48.80201342529103,55.158951581068884,40.19349284731092,60.112850461047564,0.9950920344271408,0.6611523793873229,5.632071903282158,1387.jpg
0,697271.5,3417.774058699608,1056,1002,1.0538922155688624,1.5175035836112618,16.752698936239312,33.83634479166667,39.5285109375,25.4746640625,47.265462717835746,53.7341222831741,38.6407066873602,61.80464271417029,0.9948438920338543,0.6882858254655042,5.231959927080476,1388.jpg
0,745063.0,3331.1395097970963,943,1056,0.8929924242424242,1.3365420105413905,14.893358593476309,32.112886458333335,37.360132291666666,27.9866953125,44.638678288630565,49.722921310908845,40.896875346283586,89.67791423359498,0.9935985654430609,0.6595119427612558,5.690505866059589,1389.jpg
0,797196.5,3594.6226966381073,1069,1034,1.0338491295938104,1.3865414612332092,16.208440868952408,36.85749270833333,42.66517916666667,31.372165104166665,46.725580565380056,52.488582460946354,42.11312301544978,66.66078294901004,0.994952867847744,0.6523396655566531,5.84221918281118,1390.jpg
0,729397.0,3299.1983830928802,933,1042,0.8953934740882917,1.332862624880552,14.922888318710765,32.49655833333333,37.335046354166664,28.54734010416667,45.619102765324804,50.43301050530357,42.09973388620807,89.84616384505112,0.993361492395539,0.6679469715648061,5.6400650305455216,1391.jpg
0,819193.0,4517.31613099575,1216,1041,1.1681075888568684,1.5452475790198403,24.91005785859305,22.6566703125,37.84554479166667,9.44463125,32.996583144393114,46.454819682285056,27.245364780267796,36.05528082062513,0.9979559945873214,0.7117640796982321,5.257457021676599,1392.jpg
0,671988.0,3920.4978128671646,1117,1006,1.110337972166998,1.6722054560498105,22.8728832965711,18.3732265625,30.014652604166667,10.212929166666667,31.864842096405823,43.63745209570971,27.202425457177817,20.46229132121949,0.9987778937000498,0.799653821818372,4.28194620767033,1393.jpg
0,750230.0,4312.380058646202,1132,1061,1.0669180018850142,1.6009117204057421,24.78789407276358,22.139097916666667,36.17491354166667,9.427508333333334,33.54143893347321,47.3799666046872,27.161189398507517,28.886846910874233,0.9982564826406798,0.7500290997187986,4.825285702787408,1394.jpg
0,721279.0,4254.179050564766,1049,1058,0.9914933837429112,1.5387138680039207,25.091593397650744,19.7734296875,33.010811458333336,8.980175,32.38700115011671,44.9803907945344,27.719864336687788,29.51711987934059,0.9982746073536931,0.7567715930655305,4.628112611911602,1395.jpg
0,628858.5,5029.008689284325,1478,1024,1.443359375,2.406697214079161,40.21720052586908,17.754490104166667,27.9374640625,7.656813020833333,32.128819234635465,42.74708150596194,28.181852580780248,35.04914268992705,0.9978775498796789,0.8038549079164762,4.003000871575451,1396.jpg
0,714859.0,4037.247148990631,1092,1070,1.0205607476635514,1.6345041469716406,22.80081042839634,22.348367708333335,34.60241875,10.072480729166667,34.13341847231914,46.90008744199008,26.754886745659505,23.154524339671042,0.9985572193601774,0.7615659314484371,4.559724140031911,1397.jpg
0,663918.0,3693.277465581894,951,1037,0.9170684667309547,1.485404824089722,20.545155332096762,30.93011875,38.430806770833335,18.803094791666666,45.429203838528416,54.530111939463026,32.34084384214895,34.37350574825617,0.9970893597598899,0.7618269441651073,4.528099380770148,1398.jpg
0,619111.5,3504.608416557312,905,1023,0.884652981427175,1.495392994638284,19.8385592149465,29.383388020833333,37.23683802083333,18.957508854166665,44.984424186096334,55.05708453261084,32.76097483449925,26.747789300598022,0.997556538354424,0.7975578974818812,4.056288803507645,1399.jpg
0,824376.5,4836.504949212074,1193,1070,1.1149532710280374,1.5484551051612947,28.375117587355884,39.4116015625,49.89076145833333,31.869099479166668,48.93004464589812,59.23487370438421,41.77476040914116,41.79426250163432,0.9965423175269655,0.7152025695169233,5.491671358833031,1400.jpg
0,682875.0,3809.3262367248535,1014,1024,0.990234375,1.520535969247666,21.249813476551836,33.144424479166666,41.3142578125,23.132574479166667,47.05641384293235,56.76921430271972,35.8909081678305,27.263867503763727,0.9975886620103261,0.7658863164059327,4.577128807595052,1401.jpg
0,707966.0,3868.615561723709,1043,980,1.0642857142857143,1.4437698985544503,21.13969648882976,32.826324479166665,41.79386458333333,22.550478645833334,46.14571823357646,56.335628822767795,35.1500152149988,30.74867016970095,0.9974222831150282,0.755843283542941,4.751087960337214,1402.jpg
0,627079.5,3660.622698903084,1053,955,1.1026178010471204,1.6036483412390294,21.369154220038286,33.379635416666666,40.14087760416667,20.595630208333333,49.47784081948951,58.30451795905826,34.687913235807635,22.82432015784338,0.9976979108075014,0.7870466175802212,4.0923673653715475,1403.jpg
0,682837.5,3804.078542113304,1037,979,1.059244126659857,1.4867710106723782,21.19247047001209,31.9425296875,40.1518828125,22.205890625,45.55789923932711,55.24919576947492,34.692219118757336,25.195133446438753,0.9978621935785147,0.7623796477026191,4.588706561191122,1404.jpg
0,405792.5,2846.760659813881,802,792,1.0126262626262625,1.565292606442948,19.970911868168983,23.739234895833334,26.943246875,14.677667708333333,46.83213264324627,52.55231448993907,32.07533089297363,15.446376236818239,0.9977613211989775,0.8705065699298823,2.759110166992488,1405.jpg
0,802036.0,4152.987264871597,1254,987,1.2705167173252279,1.543195068550539,21.504400328895052,42.63929739583333,50.24539895833333,28.030998958333335,52.1326621105763,60.01164267402272,38.98199251072536,30.88899479919989,0.9972430249705841,0.7179222801855282,5.260391157753287,1406.jpg
0,640396.0,3869.007474541664,1070,984,1.0873983739837398,1.6441077083554552,23.37494118960653,35.009552604166664,42.028025,22.64064375,50.82281687902185,59.88394378239221,36.59203266767581,20.15278198535478,0.9979052589056923,0.80428862831158,4.052449618670772,1407.jpg
0,865298.5,4434.837988734245,1301,1064,1.2227443609022557,1.599753148768893,22.729483509240346,39.2850859375,51.469821875,28.189666145833332,46.54389202529591,57.96904686545314,37.44568977175196,26.571779397630536,0.9979073120221373,0.7410155531772568,5.31539872004837,1408.jpg
0,867752.0,4368.820746183395,1304,1071,1.2175536881419233,1.6094275783864513,21.995448829023083,41.705244791666665,52.98584427083333,27.76613645833333,48.64704724672913,59.326664528645956,37.406785209623116,30.47991228043295,0.9975066338382176,0.7048117317187781,5.52994329856247,1409.jpg
0,824516.0,4305.340517878532,1118,1122,0.9964349376114082,1.521372538555953,22.481015498652045,38.44863854166667,48.88412604166667,24.834671875,47.61227054859142,58.0411498717428,35.499083188669594,51.110055299474766,0.995954190096245,0.6823559153246787,5.688197653556128,1410.jpg
0,793051.5,4315.544492602348,1058,1057,1.0009460737937559,1.4101303635388118,23.4838774879443,36.94792291666667,47.3559140625,25.83084375,47.3946721959412,58.20475948530856,36.644114220382235,39.04847269355821,0.996826335996227,0.7091947276731609,5.380663402144865,1411.jpg
0,683464.5,3926.446073651314,1032,1049,0.9837940896091516,1.5839418140956845,22.557102481975022,34.55840677083334,41.90675,23.200592708333332,48.34657885068794,57.25708113285347,35.87120800317478,22.881721036074634,0.9979085367628585,0.7797221913179542,4.36031545149492,1412.jpg
0,718946.0,3823.4094972610474,1111,1026,1.0828460038986354,1.585495989963085,20.333182441721597,33.76132604166666,42.23012864583333,23.856644791666668,46.744928427583964,56.231208524808814,36.54558643428657,25.577293691319618,0.9978595265589765,0.7726793111397814,4.691276140597373,1413.jpg
0,677879.0,4136.2034323215485,1081,1022,1.057729941291585,1.6297628337800698,25.23780620663652,34.7419734375,42.46576770833333,23.087365625,49.42671458311331,58.545628582045914,36.997662898565615,21.947554918059364,0.9979639856106439,0.7879792738908923,4.43146427267188,1414.jpg
0,764316.5,4283.40653026104,1292,957,1.3500522466039708,1.617712034216192,24.005201383828453,36.13227760416667,45.18139791666667,23.584524479166667,47.16726464612861,56.811175690505635,35.57884364320211,28.916851503017934,0.9976445025823921,0.745994695819354,4.956390693740942,1415.jpg
0,746486.5,4209.735394001007,1059,1044,1.014367816091954,1.481066301935802,23.740378543355863,34.82491875,44.03367447916666,25.348569270833334,47.05079981490821,57.05928025681086,37.485121631578906,31.700845753946766,0.9973687620333291,0.7494831902542877,4.917619113791109,1416.jpg
0,715625.5,4085.936408162117,1095,1054,1.0388994307400379,1.6127569517855358,23.329068530320317,36.98710416666667,44.28387291666667,23.238556770833334,50.08323610656378,58.65725364103615,35.55080288797412,37.3555006940565,0.9966040203740952,0.7441573483850863,4.790681870757425,1417.jpg
0,750622.0,3824.7820781469345,1010,1087,0.9291628334866605,1.462613672394361,19.48911428830221,33.02278020833333,42.08570572916667,22.3760296875,44.36013486721054,53.89067357900457,34.34196424849563,27.664409148306127,0.9978834701334076,0.7484683327691757,4.881114721234351,1418.jpg
0,650544.0,3830.296796321869,975,1025,0.9512195121951219,1.5362143067955434,22.552161802911982,35.62416145833333,41.8330203125,22.465796354166667,51.50163667074669,59.28185823859993,36.186956701537426,23.111094255755745,0.9976790025522055,0.7698127516301072,4.4206132412231,1419.jpg
0,754166.5,4358.529334187508,1115,1039,1.0731472569778633,1.536113046654817,25.189103410152796,36.6678078125,45.63092604166667,22.392885416666665,48.34729403532387,58.16575729682608,34.6854910740697,33.19888346208656,0.9972190613000915,0.7366302791723687,5.042979025996703,1420.jpg
0,707883.5,3912.279552459717,979,1072,0.9132462686567164,1.482571637847188,21.622104903694467,34.239015625,42.73113229166667,21.889230729166666,47.242017057886834,57.06819110675476,34.41967431060043,32.477451335632,0.9971931439255087,0.732680830343092,4.821317905677824,1421.jpg
0,894066.0,4888.32536137104,1322,1071,1.2343604108309991,1.5836213433907564,26.72702556480541,45.774310416666665,55.7043234375,28.170825520833333,51.703718532087315,60.96190605150802,37.17469256199612,36.67179061814375,0.9969020926235489,0.6904810791329443,5.779856060873732,1422.jpg
0,745114.5,4327.14247071743,1048,1068,0.9812734082397003,1.5021369198962038,25.129241159427906,35.2621921875,44.612383854166666,24.969091666666667,47.78135938560121,57.907610467689466,37.37299432868069,44.3280250712823,0.9963212698056352,0.728515674983091,5.170762753570729,1423.jpg
0,749225.0,4039.5171427726746,1110,980,1.1326530612244898,1.4519002969735393,21.77943708065576,34.97695364583333,44.040352604166664,21.589475,46.47613095507264,56.27391197582742,33.571628467716224,28.18561434280799,0.9977259151494874,0.737688921519094,4.96734616519184,1424.jpg
0,695802.0,3870.639944434166,1029,1015,1.013793103448276,1.5010520234204558,21.531777113962484,33.68494375,41.518419791666666,21.48563125,47.09630163931136,56.244912374391184,34.4598979612151,32.259323037801366,0.997218398277902,0.7483385128513851,4.667045065156081,1425.jpg
0,689455.0,3251.389285802841,1014,1005,1.008955223880597,1.47808051286886,15.333172270610135,30.3443296875,37.247026041666665,25.414498958333333,42.87067266893698,50.870189350867136,37.56798710600392,18.65067441214866,0.9985305247141077,0.7777504074087905,4.376479670036894,1426.jpg
0,845872.5,3650.1903635263443,1170,1022,1.1448140900195696,1.4136173004796821,15.75165251261932,36.42259270833333,45.16565,31.4298265625,43.932738086983946,52.44301422808856,39.44861838335198,33.70046372577566,0.9975442757338862,0.6701012540125489,5.621378359665891,1427.jpg
0,770569.0,3407.4624363183975,1121,1027,1.0915287244401168,1.4940479048599151,15.067826833055715,32.755071875,40.948852083333335,25.123114583333333,42.24515699320159,50.932466198460126,34.92251524338371,20.080238152628926,0.9985232314181048,0.7490045732623571,4.595145613288017,1428.jpg
0,681879.5,3169.0390037298203,948,1002,0.9461077844311377,1.3930555178737591,14.728127487570593,24.278045833333334,31.751059895833333,21.45722760416667,37.177877717215566,45.0747000726243,33.85171400912351,23.725092080905526,0.9984195712628058,0.7625265443094542,4.478905823592659,1429.jpg
0,628662.5,3056.3527150154114,899,995,0.9035175879396985,1.4228699819060306,14.858993368591376,29.66445729166667,34.74139114583333,23.308433854166665,44.47346809296394,50.7407925155528,36.559233590778476,24.277255010146735,0.9979134784741797,0.7563890616336797,4.2735617816018365,1430.jpg
0,723643.0,3260.6786110401154,970,1039,0.933589990375361,1.3927171270916736,14.692362123995528,35.84934479166667,38.837811458333334,28.838884375,48.32708795377117,51.33418176803458,40.43432407782257,35.47679792741041,0.9971351894069774,0.7176775258234042,5.00404332836684,1431.jpg
0,755477.5,3383.347657561302,1024,1056,0.9696969696969697,1.4313384581274757,15.152061275055248,29.498520833333334,37.96694427083333,24.316650520833335,39.70499538129596,48.89436646918471,35.26412968362453,31.558749790873513,0.9978180960788376,0.7105370481806568,5.110910079704233,1432.jpg
0,586583.0,3013.9679321050644,863,1008,0.8561507936507936,1.4830024054566873,15.486304062268559,27.769797395833333,33.11457447916667,22.770969270833334,43.45863165833921,50.62121709406593,37.058133815726144,19.014063585784257,0.9982664009567199,0.8051652440819033,3.712382594404769,1433.jpg
0,687823.5,3253.6075426340103,998,1004,0.9940239043824701,1.4567574384998476,15.390521029718997,30.3631484375,37.92549947916667,26.015640625,42.3664482863485,51.395259176486604,37.60683713263921,18.418182645614184,0.998507177914204,0.7953092234775971,3.860942813185207,1434.jpg
0,712253.0,3310.7618716955185,982,1045,0.939712918660287,1.4407661322591832,15.389396985443112,29.916622916666668,39.2937671875,24.788181770833333,41.033476517801596,51.83433713831705,35.843662913528036,18.653397623779835,0.9985494686540706,0.7629622560756577,4.204343937462772,1435.jpg
0,717259.5,3259.774068236351,989,1038,0.9527938342967245,1.4312560516800406,14.814898897743664,26.86575572916667,35.15015104166667,21.358317708333335,38.05641753311674,46.94065988562603,32.01289972877956,27.444389849664518,0.99811851654574,0.7683760885477663,4.378863901974653,1436.jpg
0,746364.5,3327.087776184082,986,1077,0.9155060352831941,1.4227927507270242,14.831242737876119,39.53035,48.64363125,31.322570833333334,50.576422400520144,61.05795988974211,41.5779343915233,13.817991920361157,0.9986501804290328,0.7808538301788868,4.2155800754202595,1437.jpg
0,758381.5,3386.176089644432,1012,1070,0.9457943925233645,1.4278301883682554,15.119288260696836,33.56178125,42.500940104166666,27.205827083333332,43.47524936139508,53.32899355212763,37.13221566807048,23.69219981873966,0.9981399454488553,0.7275730917370886,4.7251040011669145,1438.jpg
0,779689.5,3453.1365439891815,1083,1077,1.0055710306406684,1.4959685874954067,15.293462322416229,33.865102604166665,45.14971979166667,20.865384375,42.93000572740583,55.12835304073558,31.639165017561787,19.3289155562371,0.9985017250162395,0.7599693064467339,4.515685142882731,1439.jpg
0,685627.5,3199.5587738752365,871,1072,0.8125,1.3618356906629328,14.9311052247496,27.97274270833333,35.9721546875,23.026958854166665,39.85801746196597,49.30014725038258,35.08006147834335,23.092814406533705,0.9982612168141007,0.7722637015648612,4.308470732646283,1440.jpg
0,641190.0,3193.909059047699,894,1068,0.8370786516853933,1.4890937163711224,15.909566707944537,24.104158333333334,32.3817609375,16.38766927083333,36.54088962495661,46.63084500609477,28.790125306094406,21.051879562097724,0.9984682849175976,0.7977983157086539,3.646446377246382,1441.jpg
0,708971.5,3245.0288960933685,1002,1027,0.9756572541382668,1.4514744245713684,14.852800904522885,25.816071875,33.2280234375,21.588539583333333,37.053254968736105,45.13204818686072,32.8416871031902,16.563112109843548,0.9989006337420199,0.7696696309575806,4.408476649947551,1442.jpg
0,652149.5,3239.7597830295563,871,1088,0.8005514705882353,1.4531146615921655,16.09453576478356,27.948333333333334,32.028391666666664,19.5549796875,40.78481920311228,45.99792298477471,31.693248166088857,24.213917195128026,0.998193892763979,0.7706729178594081,4.046346120128942,1443.jpg
0,752485.5,3350.366997718811,1071,1030,1.0398058252427185,1.4659817365251557,14.9171765029404,29.421758854166665,36.95722083333333,23.719109895833334,39.33283082116555,47.4828938621714,33.72583440744717,24.247721551550494,0.9983387924091351,0.7512373840414682,4.534013306102134,1444.jpg
0,747144.5,3343.8228365182877,1085,1018,1.0658153241650294,1.4783351814809584,14.965178974109033,26.563988541666667,36.05291770833333,21.067149479166666,36.332257135932736,46.42457225533851,31.40102844337449,25.52453416801803,0.9983174134193111,0.7364452210173901,4.483909970548561,1445.jpg
0,645858.5,3175.191243290901,843,1063,0.793038570084666,1.3874695463480005,15.609981801696842,22.671711458333334,31.957311458333333,15.96864375,34.828910518180294,45.94897820976809,28.274258189395276,17.838891657953877,0.9987500785199688,0.7926625204083868,3.7426601494679064,1446.jpg
0,731457.5,3331.1954139471054,1089,999,1.09009009009009,1.4873194956644782,15.170892206180438,25.439814583333334,33.3962078125,21.984871354166668,35.7100183422984,44.309318504672156,32.875749053239446,26.00843360673754,0.998328710150674,0.7492334909600624,4.519548030640545,1447.jpg
0,803735.0,3448.2076040506363,1084,1075,1.0083720930232558,1.4498559848706352,14.793601971585947,34.957816145833334,44.1697765625,28.874375520833333,43.25437025368975,52.822258145656015,37.64252688741022,17.887377558373725,0.9986459700770011,0.7505866268647771,4.716443778701809,1448.jpg
0,743092.5,3415.5629452466965,1135,1013,1.1204343534057255,1.5472569027409104,15.69935133639794,31.5051703125,39.071347395833335,23.0437484375,41.849120850696494,50.18598319280275,33.84187421134822,17.26936128713812,0.9987354546024781,0.742301092225609,4.530708289641685,1449.jpg
0,726437.5,3413.3964360952377,1082,1030,1.050485436893204,1.5341443689236858,16.03892314197391,28.106833333333334,38.2897421875,19.170860416666667,38.9003675562827,50.16323222933254,30.836362657199846,19.64861675513548,0.9986016667014698,0.7720657227598754,4.391898032398094,1450.jpg
0,730923.5,3284.5091272592545,1030,1041,0.989433237271854,1.4669524238856735,14.7594108098171,26.0290015625,34.2234625,21.941441666666666,36.37443391674349,45.21058257765647,32.50986959250369,24.25231163474122,0.9984128403273688,0.7524339168091595,4.4377025842786395,1451.jpg
0,771094.5,3424.793390750885,1085,1062,1.0216572504708097,1.4943304614414965,15.21111844181348,28.683849479166668,36.271756770833335,23.227065104166666,37.844107662695386,45.723653614075985,33.0391063943065,25.00451541069289,0.9983643299616052,0.74278569958207,4.574501135036701,1452.jpg
0,738317.0,3365.119301557541,1140,987,1.155015197568389,1.523979537244842,15.337623153354333,25.044415104166667,32.563034375,21.544684375,35.116270900908894,43.08862760347446,32.24221266081106,23.753739009966,0.9985211636330908,0.7509555463527696,4.536065429802392,1453.jpg
0,745583.0,3315.4380589723587,1045,1040,1.0048076923076923,1.4576512608254213,14.74299913340621,29.8466375,38.00555052083333,27.27329375,42.35030637120892,50.47099859205499,40.9877384879862,29.36102632599772,0.9979446873764537,0.7222083813016211,5.052862485298334,1454.jpg
0,680582.0,3234.678610801697,959,1030,0.9310679611650485,1.4513607471252545,15.373820810979417,27.050563020833334,34.99261979166667,21.842878645833334,39.119386207289736,48.49361245213153,33.998820902729825,25.419523749455145,0.9981242660391383,0.7570763609383686,4.376866896623134,1455.jpg
0,644778.0,3089.576017975807,839,1037,0.8090646094503375,1.3493683097128004,14.804289183023062,23.083700520833332,29.1795046875,20.311888020833333,35.58096512348485,42.74090547078992,32.76062099291813,27.94483783662137,0.9980983804652057,0.750607183043654,4.312761567823344,1456.jpg
0,704456.0,3199.3060287237167,939,1044,0.8994252873563219,1.391592945478497,14.529735094069636,25.426625,36.93422916666667,16.492066666666666,36.67202488025044,49.57242252744106,28.516703430835467,18.84982727521788,0.9986792659039542,0.7714063797563365,4.297232165933229,1457.jpg
0,674756.5,3149.063391685486,942,1015,0.9280788177339901,1.417000058539636,14.696561270404503,26.799201041666667,33.888793229166666,22.202520833333335,39.286814072747916,47.56964555645355,34.507595176937464,30.767171387698344,0.9977542389641068,0.7343747593945937,4.61456578678752,1458.jpg
0,673268.0,3210.3598507642746,1011,991,1.0201816347124117,1.4881161736485322,15.308035390660503,21.589655208333333,28.952138020833335,17.887563020833333,32.953960789794095,41.19044473997317,29.537748607867012,22.48830788129848,0.998589012909775,0.7679015384788634,4.028004865625192,1459.jpg
0,626743.5,3104.543619155884,972,985,0.9868020304568528,1.5276105775329143,15.378206687810106,21.732375,28.641881770833333,17.6558890625,34.430948103066235,42.788587638097006,30.413011463985708,20.75833646811158,0.9985834824342098,0.7826067608660314,3.9866022242777888,1460.jpg
0,695345.0,3234.099970817566,999,1026,0.9736842105263158,1.4740510106493898,15.042033265849586,23.918400520833334,30.568819270833334,19.803878645833333,35.45595055199947,42.712925875250306,31.724479908691027,25.303812353975488,0.9983920712046702,0.7502310066806763,4.550355478599604,1461.jpg
0,649543.0,3130.87961935997,934,1006,0.9284294234592445,1.4465616595052213,15.091236747872937,28.725510416666665,35.72556510416667,26.058205729166666,42.121924012940994,50.739089463158926,39.0222834991614,20.61464463537382,0.9982824210900181,0.7839918354375834,4.062262160182386,1462.jpg
0,588636.5,3086.3283244371414,846,1046,0.8087954110898662,1.5033318525099955,16.182181237865766,23.2066625,30.74851875,17.41011614583333,37.231929397397074,47.09363262973278,30.66366226321898,18.399710511465237,0.9985414286665707,0.7984186925337076,3.607951380586615,1463.jpg
0,720988.0,3277.791308760643,1009,1015,0.994088669950739,1.4204605347107024,14.901656981512604,30.518322916666666,36.9367375,25.93088854166667,41.43737263303575,48.68142281222644,36.69311902827278,20.51738262375506,0.9984813611177963,0.7468349390791424,4.500674088319077,1464.jpg
0,694610.5,3215.4897958040237,1002,997,1.0050150451354063,1.4382074558331612,14.885140128057094,28.0485328125,34.78180572916666,25.567117708333335,39.52556372520542,47.287994447474105,36.95498257177093,27.308132077972434,0.9979967268044333,0.7442949832192012,4.401499577329571,1465.jpg
0,803699.0,3454.207608103752,1090,1072,1.0167910447761195,1.4538776332930612,14.84579450749826,35.38196510416667,43.31638854166667,32.801194270833335,45.07538903803308,52.716619408231864,42.399496406831126,22.758968131091017,0.998296415081255,0.719259963046713,5.248701839442548,1466.jpg
0,808917.0,3428.6096321344376,1085,1056,1.027462121212121,1.416412314242376,14.532225196855848,30.238546354166665,38.8485265625,25.116461979166665,38.73461610367932,47.16764089908711,34.245238258453426,22.250266377423387,0.9985472193164188,0.7288496484365905,4.950717914980737,1467.jpg
0,726790.5,3291.0633891820908,977,1051,0.9295908658420552,1.4128239155575093,14.90264145116744,29.526127083333332,36.9197359375,26.380652083333334,40.01577117057119,48.277133323666874,36.82442586721195,20.463896644009502,0.9985119116944795,0.7581936734574045,4.279111604562691,1468.jpg
0,625765.5,3090.578109264374,896,1030,0.8699029126213592,1.4748016629232517,15.263981554534649,27.153259375,34.141375520833336,24.465229166666667,40.96015136819737,49.914574868632066,37.59859770420279,15.787462819767374,0.9986861144330058,0.7982369699874126,3.8773269259447014,1469.jpg
0,682281.0,3232.8207520246506,1005,993,1.012084592145015,1.4626891266208497,15.31792621327756,27.521936458333332,36.7295078125,22.73599375,39.5044629208751,50.38773704894876,34.36248456517117,14.853737119080106,0.9988670022761441,0.8111192409913794,3.965548178782426,1470.jpg
0,695358.5,3242.886765241623,999,1026,0.9736842105263158,1.474022392765746,15.12358671416151,23.917390625,30.566653645833334,19.811495833333332,35.440232693924216,42.696792314624325,31.733800978018422,24.704881404421076,0.9984297683023542,0.7501784175240478,4.551865436772608,1471.jpg
0,808393.5,3427.1954139471054,1084,1056,1.0265151515151516,1.4160232609490304,14.529642315753494,30.220602083333333,38.8297359375,25.1103859375,38.75508203680082,47.188300779552584,34.29792253862664,23.243536934072985,0.9984824607131266,0.729073544264692,4.946919678276217,1472.jpg
0,649861.0,3130.879624605179,934,1006,0.9284294234592445,1.4458538056599797,15.083852121865853,28.775373958333333,35.77825416666666,26.081334375,42.199438266597866,50.80098996978702,39.04110124987225,19.783299414963093,0.9983517560911052,0.7838181045546835,4.067327179309596,1473.jpg
0,587844.0,3084.0856845378876,845,1045,0.8086124401913876,1.502141724675254,16.18045690620561,23.148145833333334,30.7205171875,17.365440625,37.182244988642054,47.1290572555299,30.6336157952545,20.065185233740486,0.9984089762257193,0.798806234424388,3.5993090891614186,1474.jpg
0,721534.0,3277.79130756855,1009,1015,0.994088669950739,1.4193856422566367,14.890380572463592,30.589740104166665,36.993980729166665,26.03683854166667,41.52087096726624,48.71725007545289,36.892384520794835,19.234038394057272,0.9985761786323152,0.7464270780444376,4.509394228931061,1475.jpg
0,694604.5,3215.4897956848145,1002,997,1.0050150451354063,1.4382198790822691,14.885268704929452,28.04968125,34.7819015625,25.56905,39.52859436406001,47.2884475657187,36.96059215871008,27.326394166004672,0.9979953746995315,0.74429623235138,4.401539270350603,1476.jpg
0,681727.0,3231.163892388344,1004,992,1.0120967741935485,1.460948444171934,15.31466422699144,27.46816822916667,36.663857291666666,22.715971875,39.440027788361164,50.326435231194665,34.381305526272186,16.045825780167284,0.998776066565761,0.811453917439773,3.9583388818938707,1477.jpg
0,625002.5,3088.578110098839,895,1030,0.8689320388349514,1.4749541001835993,15.2628425361206,27.083022395833332,34.09051927083333,24.418491145833332,40.88633987056014,49.9015747550359,37.57615953875133,17.813396302843742,0.9985172425312934,0.798671955664736,3.8691921339770925,1478.jpg
0,726779.5,3291.0633891820908,977,1051,0.9295908658420552,1.41284529902123,14.902867006588256,29.539069270833334,36.9215125,26.384816666666666,40.04938802133862,48.28220794760404,36.83790967264185,20.494525705811924,0.9985096846368402,0.7581825281144957,4.279198905372264,1479.jpg
0,803529.0,3455.036037683487,1090,1073,1.015843429636533,1.4555417414928398,14.85605873800648,35.3861765625,43.303508854166665,32.788413541666664,45.10541094268411,52.71491780262912,42.39361691491991,22.767661413533318,0.9982957544605093,0.7193307482499117,5.247512010385229,1480.jpg
0,632102.5,3111.2156287431717,842,1056,0.7973484848484849,1.406657939179168,15.313438387818065,25.005785416666665,33.157938020833335,19.6982,38.1480799793684,48.202282707209456,32.50226543529954,20.096259419439242,0.9984497917632323,0.7920871669460179,3.8900200316333504,1481.jpg
0,759135.0,3373.202565908432,1095,1047,1.0458452722063036,1.5102254539706377,14.98876425227559,34.6577703125,41.55432135416667,30.89249375,45.091501568885754,52.45772083527981,40.97123436670187,20.676065183914808,0.9983747963856608,0.738801280507305,4.789048980859041,1482.jpg
0,698506.0,3292.928393125534,1034,1013,1.020730503455084,1.4995461742633565,15.523671095527183,27.377678125,36.299205729166665,22.62524375,38.84879011769734,49.043968786886836,33.745143577183846,17.552763283503307,0.9987182482026566,0.7832219760187101,4.14248858132718,1483.jpg
0,739266.5,3352.2248594760895,1051,1048,1.0028625954198473,1.4899200761836227,15.200758465978762,31.1882609375,37.013600520833336,27.7439359375,41.60023010511574,47.97980065355631,37.84504305454103,20.797560553553502,0.9984956823293031,0.771388619138249,4.3000040087786235,1484.jpg
